7776	49
1.54995	1.25148	-4.92
1.44572	-0.19439	-5.90655
-1.05116	-0.255274	-2.61731
2.03758	-0.356172	-8.96894
1.95958	0.0865936	-7.10177
-0.30612	-0.050824	-8.6385
2.56627	0.557289	-8.38095
-0.923972	0.149148	-3.20301
1.92722	-0.302227	-8.79536
1.74677	-0.440258	-8.30069
1.32395	1.29129	-5.03424
-0.732745	1.48105	-2.37693
0.82466	-0.270359	-2.19998
-1.05819	-0.063926	-2.09175
-0.766208	1.60794	-2.39053
-0.687642	1.58185	-2.40805
1.82078	0.724162	-8.22415
-3.31332	-1.45085	-8.98632
-0.639315	-0.333734	-6.5786
0.105297	-0.363963	-5.92183
-0.837372	-0.350602	-4.68482
-0.413188	0.0153266	-4.79531
-0.418461	-0.168571	-7.52478
2.32979	1.4964	-11.5878
2.4011	0.259525	-2.68325
0.880194	-1.64927	-4.74104
-0.300705	-0.235928	-4.14287
-0.409711	1.50382	-5.48828
-0.910285	0.107739	-3.37481
-0.910285	0.107739	-3.37481
-1.01398	-0.157351	-3.44322
-0.608729	1.00136	-3.47141
-1.01156	-0.148181	-3.47646
-0.883736	0.135635	-3.69108
1.83331	-0.276429	-7.22674
1.63487	-0.274956	-7.07882
-0.892328	0.073708	-3.5871
-0.849257	0.0617994	-4.28471
-0.687484	-0.069499	-11.1229
-0.569766	1.90689	-2.64405
1.27892	1.36215	-2.78498
-0.187558	1.18126	-8.28566
1.58093	0.313052	-3.67713
1.50038	0.0796722	-3.12196
1.4555	0.0854886	-2.88652
1.00014	-0.278297	-1.79815
1.55217	0.168505	-3.5876
1.18055	0.0143065	-2.94248
-1.12148	-0.306368	-5.9718
0.813068	1.76071	-1.03961
-0.335862	-0.0765325	-0.252876
-0.393139	-0.0837708	-0.216226
1.05428	1.30866	-0.975204
-1.21885	-0.311318	-4.55589
-0.939066	-0.258167	-6.4652
4.17081	0.472469	-4.13193
1.31295	0.113164	-2.3618
1.08291	-0.270804	-2.17749
1.03674	0.413485	-2.05566
1.38364	1.00302	-5.02607
-0.48619	1.35254	-6.53396
-0.531703	1.32524	-6.49503
-0.220276	1.14304	-6.61752
1.35091	1.17612	-6.72295
1.33057	0.917739	-6.63122
-0.867653	0.118289	-3.84207
-0.645037	0.045661	-4.71482
1.7193	0.01097	-4.83087
-0.846904	-0.0669555	-4.27809
-0.83843	-0.211043	-5.05432
0.0198364	-0.347461	-4.73954
0.00237136	-0.317645	-3.73661
-0.237785	1.02593	-6.38323
-0.290872	1.01924	-6.54402
-0.707081	-0.0605817	-5.82029
-0.707081	-0.0605817	-5.82029
1.43226	-0.138148	-5.47216
-0.842816	-0.176978	-5.15483
1.46244	-0.209554	-5.49672
0.361034	-0.161823	-3.97773
-0.54509	-0.289019	-6.79971
1.92089	-0.470135	-6.89855
-0.849018	-0.372641	-5.11191
0.0389416	-0.358508	-4.7155
0.391393	-0.147672	-4.04109
1.30006	0.920144	-6.60064
-0.730448	0.00734163	-6.2184
0.341955	-0.16048	-4.07844
-0.829351	-0.0637268	-4.4073
-7.1114	-7.07718	-13.7408
-8.71103	-8.51659	-16.3887
1.51581	0.851624	-6.77468
1.69768	0.140291	-4.56499
-0.494792	1.08316	-4.80765
-0.837975	-0.25741	-5.09576
-0.874333	-0.00559217	-3.72659
-0.919203	0.126986	-3.29766
-1.13675	-0.228741	-2.02908
1.56663	0.00430206	-1.18975
1.07345	0.0220887	-0.746875
-1.13905	0.33366	-0.78789
-0.813436	0.0793818	-4.48534
1.02768	-0.292654	-2.14392
1.01569	0.0224996	-0.749739
0.906508	-0.202748	-0.656786
-1.81329	-1.88304	-5.25952
-1.66609	0.0930736	-1.65557
-1.06883	0.000602494	-2.88773
-1.06633	-0.24685	-2.84267
-0.948591	-0.010898	-3.20991
-0.930003	0.168393	-3.14643
-0.923779	0.123595	-3.19875
-0.902397	0.097765	-3.50894
-0.88792	0.0795982	-3.64617
-0.835165	-0.0431777	-4.38369
-0.947867	-0.0252358	-3.21336
-0.947639	-0.0362178	-3.21426
-1.06425	-0.108848	-2.83387
-1.02212	-0.136777	-3.41451
-0.977459	-0.130909	-2.92132
-0.906066	-0.362027	-4.36911
-1.0606	-0.286869	-2.91139
-1.0606	-0.286869	-2.91139
-0.885793	-0.0231294	-3.74259
-0.820921	0.0424555	-4.36948
-0.652352	1.27403	-3.47122
-1.05842	-0.0608764	-2.8836
-0.842643	-0.359301	-4.50483
-0.854139	-0.279832	-4.4873
-0.88456	0.0154755	-3.70476
-1.24753	0.502429	-1.67383
-0.91598	0.126976	-3.30644
-1.05736	-0.163659	-2.98494
-0.929246	0.0155783	-3.22662
-1.80335	-1.83082	-4.6725
-1.11055	-0.147511	-1.28331
-0.761154	0.141505	-1.42841
-1.16947	0.380578	-0.597276
-1.12869	0.309604	-0.94467
-0.993785	-0.231606	-1.25554
-0.665862	-0.23486	-1.1324
-0.654325	0.461734	-1.86724
-0.645294	0.31284	-1.84346
-1.15121	0.345869	-0.789511
-3.2973	0.789195	-0.431383
-0.743721	1.52856	-2.33739
-0.748971	1.51938	-2.31477
-0.748971	1.51938	-2.31477
-1.15248	0.31265	-0.794575
-0.804314	0.44746	-1.85784
-0.664964	0.367988	-1.84649
-1.13422	0.453486	-1.80183
-1.13257	0.356548	-0.967531
-1.13257	0.356548	-0.967531
-0.85122	1.72662	-2.19495
-0.857226	1.61847	-2.33558
-0.815907	0.253053	-0.82571
-1.1384	-0.141561	-1.96383
-0.821452	0.15641	-0.826266
-0.80137	1.71868	-2.33352
-0.831591	1.64051	-2.32624
-0.831591	1.64051	-2.32624
-0.897796	2.15231	-2.5877
-0.832188	1.78976	-2.48848
1.01955	1.41403	-3.28341
-1.18166	0.41431	-0.364001
-1.19185	0.311777	-2.88956
0.869174	-0.192892	-0.446776
-0.723046	2.17536	-2.62494
-0.739928	1.53012	-3.86936
-1.15187	0.409241	-0.302748
-1.1606	0.381852	-0.480734
1.08225	0.0881337	-0.761853
-1.18978	-0.112289	-0.340109
-0.891573	1.78761	-0.629825
-0.797245	1.85475	-0.812799
-0.746234	1.77637	-0.754484
1.22742	1.4908	-2.77132
-1.18303	0.404558	-0.347579
-1.18303	0.404558	-0.347579
-1.18213	0.394344	-0.359241
1.0771	-0.18715	-1.66514
0.941156	-0.243679	-1.33662
-0.872057	1.79069	-0.621228
-0.741749	1.79496	-2.59501
1.21756	1.45161	-2.82685
-1.10045	0.0830182	-0.939559
1.03977	-0.260416	-1.57752
0.928439	-0.218535	-1.34245
-0.540554	1.79878	-2.49702
-1.18336	0.374066	-0.328798
1.60413	-0.091126	-1.20796
1.58505	-0.0898545	-1.18531
-1.00571	1.67494	-0.749582
1.11058	1.73811	-0.785847
1.14393	1.74637	-0.972531
-1.18643	0.383103	-0.30909
1.59545	0.427729	-0.82852
1.15565	0.167622	-1.51121
-0.733372	1.85061	-0.762291
-0.933719	1.70573	-0.677687
-0.933719	1.70573	-0.677687
-0.772969	1.85738	-2.51528
-0.699599	1.74889	-0.714068
1.45682	0.259598	-0.774714
0.757567	-0.285411	-1.80861
1.38967	0.180963	-0.864031
-0.76376	0.390582	-2.27014
1.18117	-0.256148	-0.725275
-0.929951	0.0901611	-3.12125
-0.842736	0.081447	-3.93448
-0.890664	0.0824947	-3.6376
-0.890664	0.0824947	-3.6376
-0.907368	0.0784184	-3.46065
-0.818174	0.0277954	-4.408
-0.935335	0.107094	-3.01998
-0.806445	-0.037148	-4.62992
-1.01947	-0.106635	-3.45331
-0.814531	0.0214355	-4.48114
-0.805339	0.0110568	-4.5339
-0.88547	0.00524954	-3.33006
-0.943903	-0.259185	-3.16354
-0.651858	1.14526	-3.41222
-0.635717	1.45512	-4.68152
-0.632232	1.42579	-4.6767
-0.925029	0.170821	-3.17298
-0.939569	0.13911	-3.08325
-0.931048	0.138352	-3.10794
-0.930988	0.128968	-3.09221
-0.924231	0.129552	-3.14715
-0.921211	0.125305	-3.2122
-0.925564	0.123528	-3.16597
-0.928217	0.118399	-3.13603
-0.928206	0.11855	-3.13601
-0.854407	0.117553	-3.90325
-0.919922	0.102642	-3.02976
-0.931338	0.102262	-3.04643
-0.933623	0.103364	-3.05905
-0.915264	0.103106	-3.29782
-0.921253	0.0976016	-3.21036
-0.921253	0.0976016	-3.21036
-0.923514	0.0928841	-3.1851
-0.932676	0.0874076	-3.04641
-0.927986	0.0891271	-3.09446
-0.933716	0.0817855	-3.07628
-0.908644	0.0792192	-3.39637
-0.908191	0.0794354	-3.3966
-0.923199	0.077743	-3.17787
-0.829977	0.0324063	-4.36492
-0.709478	0.0201889	-4.81068
-0.836284	0.0187615	-4.28155
-0.569896	-0.00242268	-3.46849
-0.827635	-0.0188177	-4.3864
-0.817081	-0.0697782	-4.5911
-1.01969	-0.162754	-3.51454
-0.836914	-0.203072	-4.50834
-0.847186	-0.236875	-4.50267
-0.865951	-0.228862	-3.98606
-0.864887	-0.253493	-4.12123
-0.903609	-0.292959	-4.38071
-0.883692	-0.298306	-4.19121
-1.05046	-0.204684	-2.71043
-0.918768	-0.225701	-3.1984
-0.891185	-0.312779	-4.20975
-0.889695	-0.311169	-4.20843
-0.848481	-0.348727	-4.70849
-1.06178	-0.276794	-2.91109
-0.239707	-0.240752	-3.87022
-0.123594	-0.278345	-3.60424
-0.30706	-0.301567	-2.99479
-7.37977	-6.41194	-7.0155
-0.0394745	-0.266331	-3.25172
-0.0186718	-0.260234	-3.27116
-0.624231	1.42288	-4.7074
-0.80578	0.361074	-3.7152
-0.926533	0.0972206	-3.14026
-0.926533	0.0972206	-3.14026
-0.883424	0.0166893	-3.6848
-0.596019	-0.014509	-3.429
-1.02447	-0.16144	-3.4173
-1.69422	-0.213681	-2.75935
-0.848785	-0.304723	-5.09157
-0.417234	-0.261045	-2.89814
-0.302779	-0.3041	-2.99753
-0.135759	-0.252643	-3.15649
-0.135724	-0.259838	-3.15344
-0.170032	-0.297089	-3.1214
-0.0333903	-0.260904	-3.25586
-0.622747	1.47863	-4.69413
-0.629183	1.45499	-4.72558
-0.627079	1.45113	-4.72176
-0.609471	1.38098	-4.69039
-0.839148	0.382351	-3.66272
-0.929363	0.134246	-3.0796
-0.908348	0.0491938	-3.23902
-0.908499	0.0492003	-3.23904
-0.658874	0.00782391	-4.7459
-0.585198	0.0143352	-3.42801
-0.851509	-0.00539114	-3.74381
-0.999445	0.0108452	-2.61877
-0.781564	-0.0756488	-4.81208
-0.826871	-0.0884367	-3.99133
-0.8465	-0.130978	-4.11976
-0.866928	-0.185955	-4.51202
-0.877108	-0.323557	-4.21036
-0.281985	-0.197903	-3.55436
-0.0390384	-0.122385	-3.13167
-0.852824	-0.317295	-5.07806
-0.850454	-0.316965	-5.0746
-1.0139	-0.216843	-3.07995
-0.154639	-0.158549	-3.17695
-0.0869111	-0.343228	-3.52363
-0.163698	-0.298582	-3.12661
-0.163698	-0.298582	-3.12661
-0.609629	0.140565	-3.4419
-0.818772	-0.0309543	-4.49618
-0.818772	-0.0309543	-4.49618
-0.899462	-0.287243	-4.22417
-0.920437	-0.290353	-4.27961
-0.117336	-0.276575	-3.61143
-0.117336	-0.276575	-3.61143
-0.648404	1.34395	-4.69898
-0.664807	1.37106	-4.77294
-0.824165	-0.227678	-4.53272
-0.861207	-0.231308	-4.00452
-0.14589	-0.234671	-3.5916
-1.06468	-0.10469	-2.6861
-1.06969	-0.160888	-2.82223
-0.930278	-0.254516	-4.33362
-0.233636	-0.225806	-3.06664
-0.831097	0.0819907	-4.40485
-0.233786	-0.162984	-3.10358
-0.806117	0.368156	-3.69564
-1.12662	-0.0232721	-3.0561
-0.143322	-0.214848	-3.15763
-1.02673	0.0273918	-5.26037
-1.00642	0.448766	-4.36186
-0.506161	1.48848	-4.60934
-0.343303	1.32252	-4.80127
-0.367928	1.26163	-4.76656
-0.619561	1.20722	-4.81901
1.40185	1.31903	-4.94329
-0.445925	1.11673	-4.7655
1.71213	0.301588	-4.55937
1.72176	0.258907	-4.6107
1.71737	0.224643	-4.67309
1.72795	0.238186	-4.82045
1.73344	0.22465	-4.70307
1.69732	0.158639	-4.63713
-0.835861	0.105241	-4.30985
1.71875	0.129311	-4.57704
-0.994567	0.124967	-4.79614
-0.817176	0.0520198	-4.52225
1.71257	0.0586159	-4.58283
-0.859161	0.0384954	-4.3475
-0.830448	0.0338217	-4.34794
-0.825551	0.0356943	-4.44947
1.72645	0.0432137	-4.71673
-1.65243	0.0349193	-5.50037
-0.824003	0.00611565	-4.37978
-0.825098	0.00859814	-4.4538
-0.825098	0.00859814	-4.4538
1.72401	0.00107442	-4.81759
0.154363	-0.017867	-3.1549
-0.823106	-0.0245276	-4.4062
-0.837889	-0.0325525	-4.31135
-0.829009	-0.055112	-4.31633
-0.823334	-0.175025	-4.97466
-0.909407	-0.150715	-4.4078
-0.83903	-0.327073	-4.72656
-0.0382269	-0.27458	-4.40491
-0.804698	-0.345528	-4.77661
-0.748273	-0.345072	-4.60062
-0.0299901	-0.22229	-3.90795
-0.0299901	-0.22229	-3.90795
-0.876768	-0.293083	-4.16757
-0.877919	-0.302416	-4.17695
-0.871315	-0.300645	-4.17047
0.878823	-0.309466	-4.14335
0.819895	-0.248354	-3.83341
0.771995	-0.285936	-3.93886
0.809639	-0.273177	-3.87059
0.846673	-0.269889	-3.78055
0.839253	-0.282074	-3.78641
0.839253	-0.282074	-3.78641
-0.114927	-0.28373	-3.61555
-0.114927	-0.28373	-3.61555
-0.632645	1.46263	-4.65705
-0.622484	1.42841	-4.64013
-0.38759	1.44363	-4.67209
-0.417278	1.42829	-4.67465
-0.604596	1.38926	-4.66481
-0.363963	1.30833	-4.78657
1.39187	1.36464	-4.82669
1.51754	1.18229	-5.01168
1.42802	1.02221	-4.93134
1.71298	0.223747	-4.70226
1.72029	0.222663	-4.76459
1.7132	0.130782	-4.70166
1.7132	0.130782	-4.70166
-0.827701	-0.135484	-5.01896
-0.902019	-0.205929	-4.36986
-0.900679	-0.236513	-4.38049
0.00302733	-0.312021	-4.73631
0.979654	-0.34105	-4.8717
0.825584	-0.275388	-4.2176
-0.902847	-0.322542	-4.36823
0.845028	-0.296289	-4.19602
0.0305831	-0.231606	-3.86778
0.849929	-0.278273	-3.78999
0.833544	-0.374463	-4.00721
-0.189077	-0.220916	-3.54268
-0.504994	1.5141	-4.63775
1.47658	1.4402	-4.8725
1.3885	1.34738	-4.92654
-0.567393	1.20693	-4.81486
1.43721	1.29815	-4.98971
-0.51542	1.01058	-4.77364
1.72908	0.0300014	-4.72745
-0.848445	-0.341901	-5.11313
0.948771	-0.325323	-4.85657
0.948771	-0.325323	-4.85657
0.81759	-0.196546	-3.87296
0.863916	-0.30269	-4.13981
-0.131195	-0.27126	-3.41047
1.49116	1.20451	-4.96715
-0.517272	0.0145272	-4.81335
-0.517272	0.0145272	-4.81335
1.74364	-0.266823	-4.60866
-0.0237683	-0.206203	-4.09884
0.922226	-0.23171	-4.17191
-0.232442	-0.230238	-3.84878
-0.463472	1.48035	-4.61341
-0.411184	1.40869	-4.66821
1.20313	1.4713	-4.99874
1.4821	1.24419	-4.83711
1.49683	1.26377	-4.86088
-0.506906	1.12022	-4.7329
1.52262	1.14658	-5.00702
1.77803	0.00543334	-4.76283
-0.137346	-0.269515	-3.41215
-0.395112	1.45413	-4.65882
-0.672829	1.36534	-4.71413
1.53208	1.33535	-4.86145
1.71399	0.0275853	-4.6291
1.7561	-0.318715	-4.85814
-0.0181262	-0.359712	-4.70395
0.895138	-0.193688	-3.81752
-0.468238	1.47522	-4.5924
-0.613206	1.45513	-4.62191
-0.558816	1.24709	-4.72599
-0.558816	1.24709	-4.72599
1.37825	1.31496	-4.97194
-0.647036	1.38094	-4.66738
-0.392118	1.22664	-4.72962
-0.60822	1.26701	-4.85028
-0.843832	-0.233705	-4.78803
-0.0463487	-0.22965	-4.06652
-0.62456	0.100058	-4.97755
0.85914	-0.248986	-4.17824
1.23662	1.39119	-4.96429
0.868919	-0.327372	-4.83777
0.863157	-0.325518	-4.82322
-0.534987	-0.00495455	-4.87992
0.764172	-0.296293	-3.94997
-0.250453	0.205295	-4.85048
-0.67705	1.7448	-0.832048
-0.729265	1.62508	-0.787206
-1.14861	-0.0738263	-0.148126
-0.641906	1.7851	-0.829947
-0.641906	1.7851	-0.829947
-0.925955	1.56297	-0.694226
-0.639532	1.64647	-0.858426
0.795396	1.72097	-1.01082
1.10338	1.55471	-0.883085
-0.858179	1.36205	-0.838541
-0.727817	1.7033	-2.27047
-1.16569	0.436008	-0.494825
-1.16154	0.395955	-0.337474
-0.882642	0.410651	-0.994951
-1.16203	0.193549	-0.0501994
1.43608	-0.0898118	-0.759125
-1.21168	-0.041999	-0.311302
-1.11686	-0.0738659	-0.457228
-1.119	-0.0862702	-0.458512
-0.370924	-0.0501461	-0.304691
-0.413664	-0.0769987	-0.434759
-0.425474	-0.0552551	-0.234108
-0.349332	-0.154869	-0.280234
0.217485	-0.171906	-0.112743
-0.696028	1.70263	-0.69761
1.07363	1.63219	-0.910342
-0.857222	1.45866	-0.762928
-0.786488	1.45273	-0.796734
-0.805673	1.78134	-2.38151
-1.16511	0.333506	-0.345183
-1.62613	0.336545	-0.587205
-1.68069	0.309218	-0.648078
-1.68069	0.309218	-0.648078
-0.40323	-0.0466035	0.0549377
-0.414345	-0.0573505	0.0135141
-0.415731	-0.0631243	0.0272222
-0.686223	1.73979	-0.886855
0.85255	1.61571	-1.04956
-1.1707	0.334474	-0.35503
-0.592697	-0.0214451	-0.187853
1.37889	-0.159981	-0.823162
-0.398914	-0.05249	0.0180213
0.236996	-0.167339	0.00980729
-0.738026	1.73497	-0.869198
-0.702874	1.68295	-0.845558
0.886553	1.57568	-1.01773
-0.819584	1.3419	-0.783457
-0.820917	1.34153	-0.784968
-1.17268	0.391736	-0.301846
-1.1714	0.378011	-0.41822
-1.20024	0.20122	-0.122895
1.53794	-0.0549062	-1.2534
-1.14315	-0.0537258	-0.160001
-1.14315	-0.0537258	-0.160001
-0.394307	-0.0201237	0.380664
-0.680102	1.57592	-0.8002
0.945911	1.55044	-1.0704
-1.18017	0.428838	-0.355712
-1.17885	-0.0071428	-0.4211
-0.753505	1.62978	-0.772617
-0.739143	1.5335	-0.876429
-0.739143	1.5335	-0.876429
1.13433	1.55256	-0.891885
1.06423	1.42383	-0.900962
-1.11535	0.201956	-0.200866
0.863182	1.7259	-1.00573
-0.543038	-0.0411064	-0.221706
1.08037	0.152473	-1.19045
-1.18055	0.413191	-0.286742
-1.13505	0.382106	-0.472029
1.06903	0.12899	-1.00997
-0.730095	0.665319	-1.43935
1.41005	1.08925	-5.05118
1.42608	1.01991	-5.02362
-0.330662	1.36486	-6.59664
1.68005	0.227895	-4.56503
-0.859	0.0889566	-4.06341
-0.842163	0.00875949	-4.37732
-0.865912	-0.200048	-5.07152
0.909766	-0.222364	-4.18774
-0.878658	-0.31474	-4.65928
-0.0394621	-0.278078	-4.45944
1.68617	-0.351192	-4.6638
0.416248	-0.404506	-4.4277
-0.563891	1.46852	-4.69129
-0.404789	1.1616	-6.52724
-1.01067	0.129269	-4.7754
-0.7972	0.0652072	-5.27078
-0.825383	-0.0364931	-4.40943
-0.910748	-0.138059	-4.42488
-0.121312	-0.283981	-3.6142
0.833329	-0.242752	-3.81948
1.71699	0.226425	-4.83696
-0.787044	-0.362715	-4.82386
-0.781915	-0.329248	-4.82606
-0.193423	-0.234304	-3.53009
-0.878622	-0.150057	-4.62108
-0.707296	0.5398	-1.85672
-0.707296	0.5398	-1.85672
-0.646719	0.434637	-1.85131
-0.668882	0.418777	-1.8535
-0.766175	0.407541	-1.86057
-1.1718	0.362744	-0.608308
-1.15756	0.36021	-0.701168
-0.701077	0.313329	-1.84339
-1.14883	0.324227	-0.762128
-1.13329	0.271374	-0.969731
-1.10953	0.104666	-1.30016
-1.10953	0.104666	-1.30016
-1.26557	0.0679294	-0.652774
-1.26598	-0.0292028	-0.739546
-1.17544	-0.154269	-1.46506
-0.550942	-0.246563	-1.44329
-0.733523	0.540664	-1.85603
-1.19498	0.417578	-0.369664
-1.17641	0.387967	-0.457743
-1.17641	0.387967	-0.457743
-1.15435	0.384893	-0.720549
-1.1552	0.378613	-0.712212
-1.15026	0.369164	-0.758569
-1.17667	0.352358	-0.473509
-1.15051	0.356205	-0.738368
-1.15201	0.321147	-0.733329
-1.15107	0.317805	-0.747464
-0.976376	0.349194	-2.51846
-1.165	0.310504	-0.671098
-1.15085	0.306015	-0.76223
-1.15085	0.306015	-0.76223
-0.654927	0.254204	-1.83309
-0.654927	0.254204	-1.83309
-1.30671	-0.06448	-0.449423
-1.14858	-0.166451	-1.4589
-0.721504	-0.235176	-1.48846
-0.901535	1.80393	-2.34055
-0.75729	0.454362	-1.86328
-0.739179	0.363265	-1.85409
-1.1669	0.382075	-0.576106
-1.04212	0.434866	-2.03995
-1.16611	0.377063	-0.54662
-1.1903	0.369775	-0.430775
-1.18097	0.362613	-0.495371
-1.15857	0.361298	-0.710523
-1.15555	0.350557	-0.719821
-1.15787	0.321076	-0.674411
-0.728735	-0.217176	-1.21551
-1.04384	0.440158	-1.84543
-1.15873	0.36997	-0.677332
-1.11927	-0.157526	-1.24436
-0.71239	-0.143015	-1.84284
-0.738264	-0.211256	-1.11376
-0.635903	-0.275142	-1.78266
-1.15367	0.312864	-0.718039
-0.818294	0.161158	-0.843253
-1.27572	0.0655757	-0.571814
-0.839878	0.383589	-1.86215
-1.16139	0.341564	-0.509554
-1.19355	-0.00538277	-0.407421
-0.818143	-0.123334	-1.07498
-0.61951	-0.267676	-1.80271
-0.645142	-0.234815	-1.38314
-0.827247	0.392456	-1.82904
-0.777851	-0.208316	-1.37788
-0.777851	-0.208316	-1.37788
-0.847045	0.192874	-0.786347
-0.801899	0.282401	-0.855969
-0.926427	0.177212	-3.13765
-0.925486	0.165322	-3.16617
-0.927408	0.130585	-3.14652
-0.931029	0.113397	-3.08517
-0.909852	0.112212	-3.35544
-0.853002	0.101624	-3.86807
-0.930056	0.0872892	-3.11525
-0.931083	0.0793515	-3.10569
-0.922832	-0.00170194	-3.23382
-0.812887	-0.0707859	-4.63885
-0.83281	-0.0603164	-3.8699
-1.04985	-0.0364615	-2.9793
-1.32015	-0.175989	-2.85143
-0.91101	-0.32548	-4.37416
-0.193872	-0.202298	-3.07977
-0.187731	-0.283359	-3.53927
-0.161705	-0.281559	-3.56336
-0.914294	0.0954701	-3.3049
-0.986377	-0.151989	-3.91892
-0.986377	-0.151989	-3.91892
-1.02346	-0.144652	-3.40448
-1.03041	-0.211703	-3.11141
-0.023408	-0.253028	-3.26859
-0.953983	0.25165	-3.67272
-0.222744	0.0442247	-3.38453
-0.936948	-0.243057	-3.21535
-0.242656	-0.172839	-3.0831
-0.948399	0.247395	-3.66733
-0.854199	0.0838568	-3.81523
-1.01198	-0.140277	-3.44032
-0.80729	-0.355551	-4.82348
-0.851268	-0.145032	-4.09244
-0.828008	0.0309249	-4.38403
-0.82618	0.0189135	-4.38175
-0.755517	-0.0468707	-5.20627
-0.705162	-0.0439028	-4.80329
-0.786177	-0.0871681	-5.08193
-0.830868	0.0728797	-4.69522
-0.546491	0.0106998	-4.89118
-0.0356121	-0.210793	-3.91816
-0.907939	-0.139904	-4.39126
-0.821489	-0.371974	-4.94086
-0.851321	-0.341028	-4.52243
-0.807951	0.0871533	-4.60491
-0.825304	-0.0343668	-4.4095
-0.854287	-0.3546	-4.78872
-0.286639	-0.213321	-3.96662
-0.897232	-0.110331	-4.38228
-0.781359	-0.0999603	-4.86219
-0.752651	1.56115	-0.710465
-1.15179	0.442807	-0.451792
-1.10789	0.406307	-0.947656
-1.17072	0.318576	-0.338732
-1.09954	0.331539	-0.85545
0.208892	-0.146209	-0.00806062
0.194093	-0.168745	0.0349291
0.186458	-0.148779	0.119596
0.189849	-0.151798	0.109758
0.237633	-0.165943	0.0686162
-1.17158	0.38495	-0.35051
-1.16756	0.366145	-0.383461
-1.17823	0.367638	-0.400145
-1.18404	0.36498	-0.441674
-1.21194	0.334723	-0.501527
-1.09375	-0.0514663	-0.200254
0.233578	-0.163923	0.0214109
1.01289	1.41181	-0.971042
-1.09514	0.306321	-0.861034
-1.07767	0.0857506	-0.886251
-1.09352	-0.0603769	-0.173791
-0.435384	-0.0732283	-0.167716
-1.17274	0.240173	-0.260972
-0.594671	1.16811	-4.80848
-0.824682	0.47666	-3.67924
-0.924183	0.170367	-3.20092
-0.924183	0.170367	-3.20092
-0.923069	0.170221	-3.21427
-0.922797	0.170095	-3.21429
-0.906302	0.189302	-3.70919
-0.925541	0.158876	-3.18393
-0.930122	0.148388	-3.10924
-0.910108	0.154245	-3.32935
-0.912333	0.149668	-3.30617
-0.88186	0.15858	-3.68193
-0.930373	0.143494	-3.11448
-0.929481	0.141255	-3.09175
-0.928642	0.136775	-3.12016
-0.929649	0.130992	-3.12492
-0.928879	0.123933	-3.09826
-0.928879	0.123933	-3.09826
-0.927439	0.124965	-3.14216
-0.927439	0.124965	-3.14216
-0.930648	0.11964	-3.1134
-0.927737	0.118253	-3.14781
-0.927737	0.118253	-3.14781
-0.923217	0.116482	-3.18333
-0.879625	0.122846	-3.68723
-0.915476	0.113384	-3.35364
-0.922354	0.105591	-3.00425
-0.934889	0.101862	-3.05263
-0.934889	0.101862	-3.05263
-0.894793	0.106011	-3.56856
-0.939545	0.0994071	-3.01649
-0.929802	0.0975253	-3.11095
-0.929802	0.0975253	-3.11095
-0.88544	0.0954339	-3.68912
-0.932917	0.0854473	-3.10828
-0.92623	0.0837269	-3.15813
-0.854243	0.0856221	-3.82828
-0.924588	0.080772	-3.14758
-0.92736	0.0797834	-3.12597
-0.923271	0.0774077	-3.1917
-1.48891	0.0945358	-2.94548
-0.772092	0.0451051	-5.03519
-0.793577	-0.0788864	-4.8053
-0.79451	-0.0784968	-4.80643
-0.507069	-0.111178	-4.79878
-1.05424	-0.0659177	-2.90348
-1.03123	-0.211403	-3.36662
-0.905452	-0.285941	-4.35827
-0.825162	-0.299949	-4.49201
-0.89754	-0.359669	-4.36215
-0.89754	-0.359669	-4.36215
-1.0542	-0.263979	-3.00203
-0.256052	-0.160921	-3.23434
-0.139221	-0.156268	-3.32751
-0.187389	-0.219308	-3.55284
-1.06349	-1.35511	-5.28924
0.00620206	-0.307341	-3.72625
-0.647216	1.37557	-4.69755
-0.65598	1.36386	-4.73048
-0.63189	1.24511	-4.79648
-0.600556	1.18443	-4.8507
-0.58098	0.475739	-3.44827
-0.927353	0.167734	-3.14691
-0.854213	0.104742	-3.85953
-0.931338	0.094291	-3.07614
-0.928792	0.0955747	-3.15696
-0.784394	0.0568364	-5.03905
-0.905939	0.0332596	-3.29745
-0.776443	-0.0129724	-5.0769
-1.05498	-0.0410755	-2.97158
-0.846842	-0.281209	-4.61578
-0.858596	-0.294449	-4.50288
-0.805945	-0.348281	-4.80856
-0.184768	-0.214479	-3.55273
-0.110454	-0.277739	-3.61044
-0.110454	-0.277739	-3.61044
-0.0998795	-0.270307	-3.35942
-0.00799595	-0.31819	-3.71196
-0.675274	1.35373	-4.73052
-0.61083	1.29203	-4.82412
-0.626979	1.22039	-4.77296
-0.895786	0.249968	-3.70994
-0.92817	0.17252	-3.13338
-0.763099	0.0535657	-5.0425
-0.903027	-0.00453697	-3.28471
-0.784612	-0.0818198	-4.8723
-0.769741	-0.105262	-4.78482
-0.902228	-0.109946	-4.38708
-0.837543	-0.176377	-4.99569
-0.896025	-0.333611	-4.3722
-0.895008	-0.345678	-4.3707
-1.0635	-0.296247	-3.00109
-0.868908	0.262248	-3.70424
-0.875159	0.168121	-3.75105
-1.53176	0.214135	-4.79107
-0.883435	-0.119255	-4.61348
-0.978983	-0.234934	-3.89884
-0.121116	-0.258303	-3.375
-0.0116752	-0.317881	-3.70792
